wallet,token,roi_percent,realized_sol,cost_basis_sol,avg_buy_price,status,buy_signatures,sell_signatures
Gt3ceyYmdVQGVa3zB1hzTnHe5KYDaZvfZY5btyDKcBbX,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,5.38,5.0649,4.8062,1.1327e-06,Sold,"4t332LCPzuX6dXqVqnm2jrYix9nPTyd2DJj1d5HQi2N4HPiVfBiQLFov4q2rnHRVxxuVxfUyzAaCYhJ4PjB3fqig, 22vB8rF46SYHjjE98QFNj38q6u25R5ujWaTvVASbhzbJa6fKbbHfLC4vJJY4FnfTdgNwVKrUzk9QHzERGZnnUTjm","45CdHMwf9cZ7YHhvxi17QsHBgRdPsrmVdLyuyXfAHvTPZ8Hq4kw1GQ59ZivTtDc4KJyhdXJyQEMD1hw7yjsb3LYi, 83QTWinJbZ514XfdioJSq6hHu4yzs6GoaV3jdaE1kSg7gzbPfATJ4afmaMcp47kUzmpbpq9zh2k4frFeizfXG7U"
9ZzjXiwkGRDBwVHJitfx8AmnN2YUbnqW6M1tH38juEeJ,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,5.95,10.6774,10.0779,6.049e-07,Sold,ku2ykc5mWggBjNoMJ6bRbEhtNoqE9FJXyY7itegcXfCp8TG48e2tFfLsmv1wJA16Cyzz47Sdi1RvbSRvxy18RB8,4tFwYoGdQDdRLMajEL4wptqV2bt13fQfqh544NZjNW2dQ8auvproAAfyh3rdj8Fybq66wVaNpWWAFTGmJqpNZbA6
Gro6rxo5S5ecQzbyEz3hmzbBEbfGAgTauV8GuLqg14vh,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,-26.17,5.1663,6.9974,7.304e-07,Sold,5HEEvEutKCHUdXsxuomPULBwkML9EixGeyuZAKLBLwM3LJ1bK1WvTgFruKvAVVMF67ZqdXdgJHE8qStoobTCqYfW,31Givb1oH4jMB7pgwWyHfTGbC7Th5QAMXmQnYdi57LJeUgW7VyDmd8LvXbEbFv1gCAeUcDqdZwzLBK5LfPtETS6i
5e6n1fTia1HztzkHFQNTBSqNsykXR8AFhqqHsbJ8yQRw,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,1796.17,79.6566,5.032,5.558e-07,"Partially sold, holding 1495446.0564 tokens",5M8PMXbSG9gA58S1U9c85UDKAqgWy2VKowzxemWLj1kHgXCfm1ZcA9zNdEPL2exS3USVA2piBp6Xeva8XnaBkFDZ,"2Mou8pEXxVeyJLG8rDAVzDiBtWq79B5d94mLaotLusaFqiqQKnVxbBNqWi1HAKoPAhJhz51XYc87gSnxp1YTY4Z4, 3hBgaL54Q5XFHMbsWUzZvNg7c6XqtPuDmeZRfa8RvtLAGzoimpbwYiYVzzarufCwtfN1FKhNV3yEnkU3gyhhJDp6, 3wX9DJbec8vnqP5gi7WhV7D9Ta9b8kF1BeYnpQhVuhGEcFRuRC1myc9CR2ipAF4vXynHYts46b39ZAJWhbmCdpvQ, 4SXu4Usj7CKwbhs5EYMvMrGarKMeMokFNbCDE4QAG1k6Nv8NAUYTzSBQYbMbCT78SFARHPwaMHjocfptXH2ReULA, NU1cshRMKqCYfNETztWyTCpfvjRJNongeyVmzn8AHNTBF22uPuTibGQxmt1fTpsNhGqcM2b4nRwz8a7885UjP5B, 5VoRmYnpC9sx3hUtJb9LVq5RFzacKEBCgR51Y6s91SRUVnEAbECjG4X5bNdLYbpPBpz7PXQN9qsQacoavoJ6yGre, AUtyeHpVLpTWxviNL8S817ADABaPsaTvXtstUsWBXi3PSAV8pVVnAJEAhb5Dn7GjwpnNbDMuuHatiLAW5aXQeUT, 4mhDJ5SkTL5SmBn6SRDGvFuQh7K7FipKSLs6QeAxvBvuxs7W4YBYpNKT1kuJvPvT8m6dsD9bqihDRW3Q4mfgdiXg, JqBybrFvnbihCPgLFKR9wvyRebPw5trZUEaSHnnY54xK4yVCdKuhi7SWf5sSxiSdNp52oXu11jdhsLwpN8xretE, 3VxK5AC8J6zs9g5jfUNDBEGnvbo25jJjzRai8EMnJMwaWJwNUseGKPsvJSFXjC6yPDG3iivo65Vbwu2FaPSPvRQd, 3R5N2yCBZkHs4m7bwxgR55XnfGreicCX7JMHXiY1LsnsbEQ45cEweyp9SSMU9QeH7ND9tMpMZsCY3cLbd9UUAnSQ, jCUKgVnxLMCjnjAJeqCUYc2JdVoExahURJpzXigXUNKPvpe9tDZz7yyHTmHqsCFFREBEn3qaNZkcBGfkRonCQ16, 5CPAgcWJMBT4W96F4WHQkLoNuU8rNdFPTgfzKLfisNC6pyaPxk48vKwj3XHHQdhQS4nT1VA2FG7gFeKiJZjaZjrr, 66TMxmHZcR8dReYBcq5hb9hHUUEJViKQeqougMMaX7e3forrFgjjCAiSjZb8KDTjE2U6CEaQJ7KNBfLbHqAHWmpA, 2ofSHVFGD7hsAxFYu4CDVhkGmbFE8xWvu7Si2qM5cDccoBj7bgiJroqhQyAdBLQ87bNYxzdWfawKy6EAWDkAoYxM, 3sre4S8z1nVzfgNwJVCzxcCCoV2SKEij98BjYv1iFsB48Soe5AnAQk4oWbdxC1yshk4DyMSRUFVffKhWGLhbftRR, 9q1pnWFazUpbK21mTmLxzUNcy8wkJ8d6JvrqYXtABAbayUfzbKDpUQFDvN2vhYyrCY2w8YzGSYkGQ8Wg4iAtzaW, 4Z87Y6kMbKk2st8Ys6bjVFLCNDS81xsj85VM6gq65j9sbBcx7JQrQtU8WLkKjnKM6aKiXTzNwazd6rgaonyEfrcv, 4BndPMNSYSsyqw1StRcmBaEjcdsebSfgt8NmL8BbNcrp32RfrR2Tc1rrXJLN2fisQfnwbpCYgZ1M7onSEaQTHkWd, 2K9LfPnCditBQuHDBZV3YB4aeZRRbwAXNRMfZYfVVhUS4TSW2t8s21VGEDV1SMyvJiKKWmgu96MBnVNpN76GrzL2, QYPS6ih2DdtWzEbComA6StVGBZeqaagUvaoFSRceQf1XUdWYkKUgR69U1oYSCoc3r9m7RADLzh5iD2H2mzqFF4Q, 65KQRZ3KA2A5uvSJ7j75Zw6achCkndx11jGSKdvsmpKE5pvGaq1rVP83dqfBL9Qdw6mS7m9PAaa6qui3zW3W2hLW, 2aVcqsJUU56Hq9Dy11d73ZhzxMR5B2Kc4D8QcBSrTS28ELB4mdJ3c7C4uVrzHppWenJqDH4pR4G2vD9C4yTctS3c, 2Sa6QTiNPLZawQLD2hkd9riC7XwQHgMLiiZNq1R5zRp62njr3eshjCkfyRdV73ZkLjYHJnDq1sF2VSdLXLcDSHx8, 3ruR9U1DP1UGGToRxmRz9nFbsQktgjCBaXxhp6GWMVgwfyXZsnc5EhvFFMfzHHzecMM9u4j2AJFLFmeJhh8yLpxX, 3cKhzmPteigH8w1GjsB6w4jDtTRmU9j7G6kxGUmGbkPSLEZfCP7Xao2sYLPLZNsSfxkJPNPhDTv93vzYLzZ2c3C2, 23zsWjCkTGLqPRBvRXxKp3nS5UtKgXVQxQtuNVDwwXW4UhkHT8Q7H9aEzFCd52AXkJcV7DuX7v191fYCJ2QCaLFy, 3EeDfSBnvRnqUSmet3B89yFFmazGKNuH1f8ufo1xCUVa6oKTZQjGdg5CvHWQQj4CE4tE9sy7oqE9oaVaFS581wnB, 2ff7LQQR5NsHnp7arZKWWqfNSQ379DnsoTWA8KMB6hevK2NTWoLvJXgLeMVxuE7SJeiSJarWd2585eeUUWo9GJry, qnL57aW7DoLDKhw4JrXevtxnRqtNgygiLnL7guvgRAEgLth71tMt4Junm76k77VP75C4Wz8LY6UqMh5aEuRvaZV, 2kQauwpv1E9TAer53W5ad8mZDj9ftr2RAiFBqQKBaw1SjGX6jA3LZguJBVrY9ovmcYCMJk1zDo6uiGnpxrV3fQxB, tWAoYnBxG1tZtNmgjdPxMuFX1zh2nVs8QUtTUvYpGGR3915F4ondo5KepMYcMy2mhQRwbz81Gjrhnj9fJMsDqj8, 2CxpQTigvakxKmpVrHLaqPQyBfSv5fhFBStnN5ujeERxJKZh9NTjeE6BncxK3LH3xjJu9uW9o8zCxmcVssB2qFyE, q1nwGAxH3iLfqm6nRcfaHZ65ftfTszAB1LHjN7KbUK5jRuxyz7UEEGqy3p2kbWewHsyFGrPpnWJ4aA3jn7aHQKp, pY8Vh6GDk8MH6T6iqiCBPoomp89nt6gqsNitRzk6A9RAChtWNXnY1oYsJTHt3RWU7sLhVueYjfjFxzMR5qQrZii"
DiddyP7tSoS5e26zzy43QVfgTQ3dJ8ZyLibC3uPAAwQk,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,263.06,21.9076,6.0341,6.165e-07,Sold,4sZqkeoeNe1RzncLNMsgjZEHbou1c8BiBthEPsn5ZfxCHBegC2C6LqskQJBao5EKDdxBHkVRBrP6fQzxzZN6cuiC,"5q262ScDDHGCNNNc4XUmDpDfWzDZjWKjYAtpSiUMr4BrGa2V5YgzwZUSUf8P9zYhbNwAMGidfnpcuKh9ccDfREUr, 2ivRkKV1W2EGJCZPPx6RSQC5NerSLiKMgcyQqSYTmBtijGmtgjDfaxc15DLhA6ewCEUeDfNJc312iDCxyhA9rPrL, 49QbswtxQTRiPoPBKde8wV6tLa1hyQWuAAemdx8RBMnCdt1A6oAGGVbZCT1nuKEtXQ3itXaKdz1tJzZzvLgjXqwM, 291P2WFcLTm8zNi4xdiogoCV7TH3UXa5FAcWLYiZxLKjJqvcTLM1s7y4ppoq8B1bNExZDHrez5TSJo3jw2HCUo2n, 3dZAidDWE7FX6R4k8gccWKtcXiJW5bxWSAoqVtnpeqznxfcibAQJFpuba8p8VGsCbJYtGaQSXiCG1fHM1cVgtSJ6"
GvmgmxkE7ed9b74YigRuNeAS6rSnpCAUbjtK4Wc8ed4S,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,311.12,10.4251,2.5358,6.669e-07,Sold,5xEdwcgowUjoY3dbyBTZH4cLkAxnRTf2XqMDPAY8u7Jyrcvt3EgFWcKZ47ZMrDWuLqC6yzv3dExzr1jf6ffFLW2Z,"5jCKTGAHavwUCN9DmmZ3WJCCfuDgFgZB5qFxo7v4p3dy5PaefMSB5we99TXoCn3uDwg16ivos7kxFBVh1saNLjpP, defdSLaCd3Xnsm64Uu88zbZgMUSHq9PNdVu4LcZUPBW9K7acZgLBvGq6herbwCUJE6ArxQmtMVFe887LvFFjEQH, 5uCZQXhdYR7BFN32Mb9DZsF9aNzzdsK1zVjYrB5wKLtwaZhp92mjfNfpPfKjEvx8MFAJBVXQi9oJmLhyKpFfS5tX, 5JTHQZWVVk141jycu75vp2hBhUewDtHZzWEJM5WnsBQKUKe2qAEFy51dKeumEcrTbbqVsETXqEfcHCWQwx1fshBm, 4KeRAGegRVS1bFk2fMf9FjY1EFd9gwyyeki2zQ9c7qtc6HLiWC7CJY4Y6ppGscEWJw9FYtKUH3bCi23h2ohXeHYZ, 2PL6G11U9J3TsUXQkaK9jbzWXkAP8tJCs6USuQGFPf3ft9jF6KpdBCApKaPnjWzbqtipVm6qrkKEe8FfMJ3te4r5"
GemtA1NKt8PN9AjUQrFdeRZFfoEDKeJp513LipnGDEXY,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,286.14,9.7918,2.5358,7.049e-07,Sold,GfQCKnbVCxjm9C6xoH5mYM7e8jfGwEeSKawnJC16xMwaJq1PfHEoDiaWzo1EifyS7619QNX7EbHVeis45Kd5bxj,"39bxJT4Ffv9uNSbQYDP9VtwWPwqQhW2MeS9e9Q69gRw5rzqiT4jnh6LDSjbgfRniUuX9sJEZR2VJSTJ6nxLntkh5, 5LcCyB2j2QN9CwHLTi5gaCNLDWEtyMJSAovzQDo7qGYMx4PNJhxrr7PbvNMvY9WQ4MhYrR4hspQDbrZ3h4hxdmEL, 38oNBZyG1tesuXHNyWh2zR5B1cmd6w7MJJayGkUXAGcpjLZd25ukFbHQWxwhXQBLKMEjokztvBCDbMxVZrinR59z, 3rEts6StJzycb88YA9zhRTLhEvvnEBfaS2B8e2oBodubKryLYkfbxGv2RZBdCmifKW2PBQQBuxKxoGYgYEUZNW1E, 5gqfXDRdLNSUuhFBhxv58nZJGJYHhctG7cpPPjFFKCJCWnUVSbrpYwPx85cHBP76bkLbWi6oG6wXim5kwHam2yoz, 5Yqc9nN8RssNx6Ro3r8A2uo1H1Pxqmxb57FgFdP74gDkbXPET42gDVht2JwZvwe2RAYHxsazUN81G8Qg65kG5wRC"
86bamJaUuoBkQce8JsUP1ntxQfNpWJL75uqVSwp7Wsmc,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,87.81,3.7639,17.0101,4.7963e-06,"Partially sold, holding 379911.5675 tokens","2ano7gBe2vC3NMAY5iacG42tXbc2WCx9FK1zHTejFuWMVdU4ZYourQyu1aUAD1byibSR6MY9j8sv6aQJiiUiAWsD, 3t6xiUGqiWfmMn5H4tok6wJddXR3ZVXxv6wbQYKaJe8usF1msbkxuLAZi7jyozGeGpwy5ryLZ4ecTg6ZXPiQfPsQ, 28ektq4mMmNsNgFBmpxqZWFDF1F32KfeoRoRgaLPJP2yAn3avJVoaYRSAxz1wRxZKWKV3KrmtrbohbhCzWZyK1qQ",56k2oXWPpPwdddcbVkgGEy6AncSadio2KmmJ5N4Sxv9wYes7zQ3H6uWB5EWYzpZCenB18YHYC3RswmAjJUNkw3Kd
7t5FVJPH6bTkk8JDdaqDoBX88ZibkoyaF4SCAyySG7ZA,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,231.93,5.0739,1.5286,6.966e-07,Sold,5W3v8eR7FDhHYjYfZUdkyhLfjN1cNyWJvYQfCBGp17zm7ABwmid34WCPswufRdnTrSLpL9fAo4zKmSXNPApDfcSW,42v3hPG7GdNgV2hoZmsD4VL8wozWv2EBygLvPeqW4CCxi9BxkbcVYBeoFv6PdLAAQBgbskVEbx4nAPjYpjfFBrqK
FvM7qXZ8Ek8NeFjYzs8oUEX3Y5RvtRFsDpDHjM68G52m,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,1.96,1.5439,1.5141,7.88e-07,Sold,2UwAepfUequrSNpPp1TRArydVfRr3j2Hp8fGHhsNt74EYbnSgJyQpcMt7nEveNSRKNLwEWkuvfZgMuFrLZarrqsV,5uzefoFs9spussWGpjYK1xaGDtzREXBV4bNf177Lp3XVgyJe1w43RhzBcte3xbfvmbn8G3kaUJ7SpS3jK7N5byz9
XZSNDEQmMDEV49MtUMwSoJ4kE9yfinrbGskcBvBdD1N,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,2.04,1.5451,1.5141,8.082e-07,Sold,3LoXRYF15RmuRRa2Rj2gozoGSiAa99NMcGoW1NardJkjNDd9uY9MJLyMtjYc9wPfKWEHYmkFg2qSSKczQDKNeLLp,3pKSfPkHbtpA9hwtDjsrgQjjVfJfCTACLKTCCZDtBLVQQsjLzVuFi2cLU4YRbRiFrDo5RKfZALAVoUMwNJ51tgQa
Bne124sdMFGCHRSsdAoNdMEtvxSyXwhvFW3ypYsNoAfg,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,188.16,14.4716,5.022,7.491e-07,Sold,3aGZLTcUNAaT7UUitBHq5USUX95nThFaa7VgqnfPPUQUFVZhUGF9k11AvxnP1g6Hi28cBeW7pZ18dDBVrAf8JAPk,"5FGUsMXWtypdjheJeFyBN3UU37m9ez12gyPbuV3DkstuXwxx6cueYotHydUSkYUvEWvVNvd3PtGGsAL3jRrbDaWv, 33jSszoQQgSPUomar1TiTt2Ao2qT5PiRcKZxPKmxPsqfsQ5xkGCt3csYiwRWYPGR8xuGc8Buy63pwr3xpkYDodQs, 4H1p2rFswZXYF57JHzjmxEibnMSzQEMnfwh3jgCgHmQZe5o9yMHiipf9yqGkpsXckfKZYVjxmAC5t18QPy7YBP49, 3Z1dkDGCkd9NYoBrw4CJRiTVs27GXxYN1o4sF2G9gB9hYpKnBYQFbhAktK5zxWGC2jBDLiiz8zs1yqaFA1bxjAJo, 2d88fGDjSxH1deEYskusmpCsXwEDyLm6c9QzKrxi6eNScunt128Yc1EazcZ21GLN6gQC7pyUuvqaoFcjrYfM6yU1"
LeckTHCG66D9CcZoecas8P8AGkNmqbXfAt6LXCKDWhq,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,426.88,31.8081,6.037,8.152e-07,Sold,5C9rgDvXnzxqhymyHxGSRtwyvLXyteK42jjwe1Ezs3qDpu55vTWtASdzg6kN3P3ZhATEzn9s9dUQSW8EcgF1984R,"2AqduWMKiAMGWy9PaLv7V5oKNyx2Pj57dVV8pDuXVpFP29SHL52jCNmaaXBXfZcU4xcygswMAh42Ls8AENXkSAfA, 4DoEjKvpXbAf54y4xM7kDufky7uwxdifvVKEYzSA6DhAMKvdJRYYdhaafrdXRCCkQ8xCuDCzBfBeMNRHh7ScskuS, 2fiE9TJoS4oiHeB6YXZXxMtbVFKS64m6pzfBMvnAntqiBww67dyR7bJDje8d8bqH4t24FEKQP3aXuEWDY7FXTPn8, 6X2s5heHjM3Njdy98jTpadzmPiabwvz4dDtuv63p8HFoFQUzZTfM1Y8hMhpda2ZdkoqD2mStyrJM3uVFATFqP5p, 5rpwefLasAj32J3mckSgsye4Ad8HLkqwBdA1Ya7Yf5gwEShwHytMQAsxPFcNNT5wHMpwS77MMGPhMqzpeLCBQSAi, 4P6e86AoFprAnKB2mPg6wWAGi2nnCPUqCbiHP5T1ZyPKPAMjxzofT3MqHqRHvCYKhqkoZumMZuc8DyyGutzSaKBZ, 258LyAhEm5xfd785hhLrHAuixxULiWVwM8VkSED2oEtYHaaBqwPmB7wZ2zacBtiXAkJ1tSwbxTkSBTPCeavEe9GD, 4C6bhaXyt5sYhxxx4dEWsnrXHryuiq2GbfHuy2AowgSqrkfziPGHnGoLWwJxEotD5rqvtXxkXPs57uNrmtUdpXjL, ee1YNTYTPiYLzvyJ5rEoR99RJxz1aFt7xwGYyDfjAEEo8ioYCTUnqsyxd5XcRRemxgcdJtTQEe9kkBVoCiqaTgA, K9QF7e6NDbubpESwwAGT258rALTbTKRHgnyz7pBVs9zHyqWdiVKg9cF2aQhjhHMCvdbiJ9LSS1rboEWs8eR46Lh, fqvj7fDqZf3nrU7CJ8obqEEaJrz2YxiuJ73v27Zb5NGuySDMspy87y1ATDFn3rCugKYMCWtkr2ZsUd1EYnnirsv, 2wTHreTWw3CmKGxeUFHvkMhSdm4GsXEnixC2pGSh8HXEW2gyB65HxamPt8k5NZCCNApvoidAAFTRYDfVQcn2fJQ9, 2sz8uXdkgpXhcPPeFxJVeCvBMaF4RYXpQeoJdWGr87NHwMggwn5dPgBi1eCaS8PqECsCpN996PjPxVo23CTnzEBr, 5ieLpGueYJC1XuJVJjrSSTxwjUkk7JnBf9gJSG9XG2AH1zwQuYaK7M6zXPHTU2nS9vSGARQsZgGvsmuTxt3grW76, 34sQuXCeQhk6kWH7bcR7ZSXDdRMxaKMqmVwanUtky6a4YTpbim4WYPjS9P9HFk9Wb4Jnd3r9wLnuNsxdmTDFhaUX, 5mvNJQQGjnZTtppycTiGxdDznYeHPVb2putJAWcCq349P1yBuLW6PKyC1p2Jkkz9mHGWh6f79eyd2njPerhWXy54, 3zbhXLhAUEdtGwVUMHfh2GNqAQdRyywcT3cQe15MUNQNf9goXfNwGG1ebYffCkiRabyBewwghyzvh2THdgFWgChA, joWCU9sFB7JwfzgkLkuUDuDx7fkps7tA6F9QAhDrybAYjkdynTE8f2EuqHhUG5kdVR9nLDSv6FFDxuz9WjzZeu2, 2uLXC3LStVmCK9SZZNv3PQLo5jHe52Zr5jZ9V3jkwZCEQqGWfAQTkjJJQFVsbBFKqCKWjwGeAD91acAV7LEuJuXV, 3jwem2vyp5Keijb4h5qRebT1oJVSUivcpLXV3HedpUYwxaYRng5eJrwEDunV1f2hb7o8bQvZvvvqw8zVFW4wp583, 3XVKaSeXhaRHWWs7DCU2h5KYwcMhFkMsfusJzXHEA1gWg73KMvj5uivRHtHjCH21h7fxA7QjM3gQ4hmfsZJo8MjW, 5VceerBcx9aZDno6Rz5zmBcN4LTG3R4h5sqvkudJ7Uy7kkE9YHXwwYr8kUWBeVpqbFh5sPKPTG98tZ5jMdTshNoG, 4ZzkBgp2xXKXf134bKjTeuZmTvHETCjtHjWFKsyrSaZYGP2E76sxu4C6FqU7VB6VgLa4f1vEfXctjenMigQDdEYq, 4XD2pqnEmXKiy9Af9qY2Fc5WbpJiRaMhmNBmGR9XeJVeUMhuSyK1FKvnKEVHH4GM6XTJsp53muHxwb33mRS7Rpf9, 5ADzBMEaNjegHYYF4iYd6X6siPwihPjj9YCJubMor2QZeyfruA9tr6UrqW9PQQoyd6B56NUYqS5ryGsHbsKcXYPQ"
3AHikBsmSpu9qosqRw1DSwk7m8UVhUbVzmwHr537b3DE,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,1058.97,116.1065,10.018,9.421e-07,Sold,4oy8h8kL6iyyCQbjVMrQeMwYnQQpv7KjY2nu7RUYR1XrfBR1ipwWin95MsBz93UKdy41yDzwm4betyf3G4vM43oz,"2omccLCvV1yS2ULFHTpWhxUjTGocEriKqUyNwM9N4YRqPu4xdNCXWxWbqk6ssYNKjzULNzYESFqmdXgAdJR7BDUF, 5q1YuoL8c4Rj1EhYcE6V1ATZkiibrH3iEEK2jN3DxuA5AoLewLEycdzW3XQptCCJFACg3CvHhCeUonVkp3PFhLBu, gnEpJLRGigBzxCrQ9BNHKgQ8yGJ63gLFnAUzsFPXHjz4pgF7YTk1KxEwk9pqQ4YVRe5fUie7jCDYv3DM6fJtf3y, 5QHq5BAU5RPVvKViyjFeaJ7UwxXXxAuKVuCGuNbeMMGBBkRqrGXq15f8sk6kANWnrUB2Y6SuUwXyuFjzkPEuW8hK, eydCLihJc2GyaSJdpWa9u23s4mjCRJ9mA2UzTYBxfxnQWLGdTnTPEWwPAWz6CQkgKowSZrQvPQHKgrcqUL8gKrx, 5PrkWPpfopW1mUqfQ8Bk1UsU5WHiJRESRVKztbZQFr8Y1d1TbBLP93HedkHETasz5XkupwhRXdAnWrqzL2yxLsXF, 31apQgkvXQkepkfVHXmituZJvDMiRXVrWEGSEBzNVgWg2JnzwV7f9aMcXbyubewP1Q9sJtQNnqJf7mqbykmcMapm, 5pPFfJNzEJXRrn6uzyvHdjZi6chzAudsd4Go6yL1wrtqZULNFG3cNCr5ziSZaYvreyzrssgZWvLPcNqH3MUEuaRi, 5fKPYn77TeWU5qwXpUjvHNnWxUBSxAQTPtdWmp5bUTitXv3YTMcJfcFx5s2Sf7xif65dZ8HtQLKSzNosKpqhNfU7, 2r16N1UHTiAfx5dnfb8HBz5ZYqp5U12ZxJBCMmLnWJRxFatnrjrreC9WqPJFGbBMnt3rV2b4LdHo9b7GYqCLDtG9, WZZru5dnf1Surh7Be4xhWTynnG6Uc27JeQMERCs3gjeQE1hhANEHv2zUq4p65nmFhBX9BABgmSHFvGFNse59Q1g, 572LWvpuk7QC2w7EkSkKYkEivbB9ZCo9zhAvy1PGfSmuNoJWey15saWRw87JrWKPgexr824nzQxCSiTugoHA1bp9, 3ENhV7Shb2ZqPvsvDmX1B9adrmA4QyUESGwT6J5nSvgp8EmKctB9WuYsKHuVp1awkp6zx7BX2cd38yShCbY3tUff, 4X9PhTSfEniVFoTFjFkvZ2Th8bRsGUibhpgMbp3SsAMNedEFKJqi93G9aRdMYSiZdzDZxuTdQjPaGhHJrFLQagmV, 2uymbakaK6iD8FGeBSQFFQGEUKCeaYuRCV5CSyyvGmF3LRxhWGJTPDnfJehAhfgwWnVKcmHXWvMdcKGx8KKqjbia, 44ro88KzRAA6HZk6pbiRwKezcx5mSmAMUiyQDL33e1GLodr3Mc7JaGhd61WdHhL7q1r5D8yXTX2xPzS2y5S611vU"
