wallet,token,roi_percent,realized_sol,cost_basis_sol,avg_buy_price,status,buy_signatures,sell_signatures
LeckTHCG66D9CcZoecas8P8AGkNmqbXfAt6LXCKDWhq,8Y5MwnUM19uqhnsrFnKijrmn33CmHBTUoedXtTGDpump,426.88,31.8081,6.037,8.152e-07,Sold,5C9rgDvXnzxqhymyHxGSRtwyvLXyteK42jjwe1Ezs3qDpu55vTWtASdzg6kN3P3ZhATEzn9s9dUQSW8EcgF1984R,"2AqduWMKiAMGWy9PaLv7V5oKNyx2Pj57dVV8pDuXVpFP29SHL52jCNmaaXBXfZcU4xcygswMAh42Ls8AENXkSAfA, 4DoEjKvpXbAf54y4xM7kDufky7uwxdifvVKEYzSA6DhAMKvdJRYYdhaafrdXRCCkQ8xCuDCzBfBeMNRHh7ScskuS, 2fiE9TJoS4oiHeB6YXZXxMtbVFKS64m6pzfBMvnAntqiBww67dyR7bJDje8d8bqH4t24FEKQP3aXuEWDY7FXTPn8, 6X2s5heHjM3Njdy98jTpadzmPiabwvz4dDtuv63p8HFoFQUzZTfM1Y8hMhpda2ZdkoqD2mStyrJM3uVFATFqP5p, 5rpwefLasAj32J3mckSgsye4Ad8HLkqwBdA1Ya7Yf5gwEShwHytMQAsxPFcNNT5wHMpwS77MMGPhMqzpeLCBQSAi, 4P6e86AoFprAnKB2mPg6wWAGi2nnCPUqCbiHP5T1ZyPKPAMjxzofT3MqHqRHvCYKhqkoZumMZuc8DyyGutzSaKBZ, 258LyAhEm5xfd785hhLrHAuixxULiWVwM8VkSED2oEtYHaaBqwPmB7wZ2zacBtiXAkJ1tSwbxTkSBTPCeavEe9GD, 4C6bhaXyt5sYhxxx4dEWsnrXHryuiq2GbfHuy2AowgSqrkfziPGHnGoLWwJxEotD5rqvtXxkXPs57uNrmtUdpXjL, ee1YNTYTPiYLzvyJ5rEoR99RJxz1aFt7xwGYyDfjAEEo8ioYCTUnqsyxd5XcRRemxgcdJtTQEe9kkBVoCiqaTgA, K9QF7e6NDbubpESwwAGT258rALTbTKRHgnyz7pBVs9zHyqWdiVKg9cF2aQhjhHMCvdbiJ9LSS1rboEWs8eR46Lh, fqvj7fDqZf3nrU7CJ8obqEEaJrz2YxiuJ73v27Zb5NGuySDMspy87y1ATDFn3rCugKYMCWtkr2ZsUd1EYnnirsv, 2wTHreTWw3CmKGxeUFHvkMhSdm4GsXEnixC2pGSh8HXEW2gyB65HxamPt8k5NZCCNApvoidAAFTRYDfVQcn2fJQ9, 2sz8uXdkgpXhcPPeFxJVeCvBMaF4RYXpQeoJdWGr87NHwMggwn5dPgBi1eCaS8PqECsCpN996PjPxVo23CTnzEBr, 5ieLpGueYJC1XuJVJjrSSTxwjUkk7JnBf9gJSG9XG2AH1zwQuYaK7M6zXPHTU2nS9vSGARQsZgGvsmuTxt3grW76, 34sQuXCeQhk6kWH7bcR7ZSXDdRMxaKMqmVwanUtky6a4YTpbim4WYPjS9P9HFk9Wb4Jnd3r9wLnuNsxdmTDFhaUX, 5mvNJQQGjnZTtppycTiGxdDznYeHPVb2putJAWcCq349P1yBuLW6PKyC1p2Jkkz9mHGWh6f79eyd2njPerhWXy54, 3zbhXLhAUEdtGwVUMHfh2GNqAQdRyywcT3cQe15MUNQNf9goXfNwGG1ebYffCkiRabyBewwghyzvh2THdgFWgChA, joWCU9sFB7JwfzgkLkuUDuDx7fkps7tA6F9QAhDrybAYjkdynTE8f2EuqHhUG5kdVR9nLDSv6FFDxuz9WjzZeu2, 2uLXC3LStVmCK9SZZNv3PQLo5jHe52Zr5jZ9V3jkwZCEQqGWfAQTkjJJQFVsbBFKqCKWjwGeAD91acAV7LEuJuXV, 3jwem2vyp5Keijb4h5qRebT1oJVSUivcpLXV3HedpUYwxaYRng5eJrwEDunV1f2hb7o8bQvZvvvqw8zVFW4wp583, 3XVKaSeXhaRHWWs7DCU2h5KYwcMhFkMsfusJzXHEA1gWg73KMvj5uivRHtHjCH21h7fxA7QjM3gQ4hmfsZJo8MjW, 5VceerBcx9aZDno6Rz5zmBcN4LTG3R4h5sqvkudJ7Uy7kkE9YHXwwYr8kUWBeVpqbFh5sPKPTG98tZ5jMdTshNoG, 4ZzkBgp2xXKXf134bKjTeuZmTvHETCjtHjWFKsyrSaZYGP2E76sxu4C6FqU7VB6VgLa4f1vEfXctjenMigQDdEYq, 4XD2pqnEmXKiy9Af9qY2Fc5WbpJiRaMhmNBmGR9XeJVeUMhuSyK1FKvnKEVHH4GM6XTJsp53muHxwb33mRS7Rpf9, 5ADzBMEaNjegHYYF4iYd6X6siPwihPjj9YCJubMor2QZeyfruA9tr6UrqW9PQQoyd6B56NUYqS5ryGsHbsKcXYPQ"
3iAjp6ARGcGYBapy5uPDoXWRAJeaTvKHuV1QwWpqaKWX,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,103.7,8.1826,4.017,2.285e-07,Sold,45t6KwTRbGLf6FKqDiPTx4tHrTgRbumdTasqNdwnusfAykMmYcuRUGQDT71V74XtBhBv2N67Jg7syTqL9vasukpv,"tswwH1iPZZ3F3xqh26TdFocWQUA9DbToENv16XmEvEnwcGELRzyXBNHQ4vLUF6JD3mWjpJRRbqzHEr1WjNXavsT, 4RTa1rGo7iJBhQZh5CkuzifE9yXJ6SevcrJwC8n75XEVBQ7ecfv7AAS5hASvjgeQNHC44fkCy1GEXzcoLNcBK5eB, 2cYNG4CLCd2xmScWfRtbunHH5fJ9AMBzRBQS9HTgmaJYpsMHHXivc8Fm3TyMYLG5K4ayQMCn4mXtMQko45WzuNHc, 4MVeyqdYZhqi2oToeeTRzwNkpRsHrcvtrkJ6rRqkHACVCQi1YShizbuzJfHyGvL1kaN3YzKw6jKWzsQxChYzQ6Uj, 3Ri62jzLH9XeEv1kprDsNKSK7R7EqpJdPct2oyHPJTrD9NmyUWYfRvmXB8Hw5rdPx8Ujsfx6itrhxpDaywrL3X6M, 33j3xJ8UJpbjHob8WcYZaSgtmzY9N3ujAUNUSJhyP3ZZFbU1PhLZ6wd8yJeL2eBgTKEFr9JhQLF5USDJTiFxnkC8, 4nqyAHkKcbUyN9BL7iVb8WqFm9sxeKttHNDgb1UiVRSuHqNc9njLLFXmv5CmWTHVyNZ7ei1AjBqdvc8JMx6fegVr, 57MDNhz8VfZtyRRZncXKPxrgrmNfjDyZTygiN1QcqbN8vwST7oHgyXbLRx3rEJ69wtTCamf1CeEXtX44akPMv1GR, 2Qja2N3TV1ZJqCFuNp7zkbGwBM3XbHuxyuPTBdmYag1KUd6K9NGpyjJE7FCc6ZMi7rvoUXhWJowuPaNjtLTbWSFm, 2EcabirJ8yJ55tUZg4nqEJMk6wys8RbeWPXrWAuwcBEuARnAJghgKp4cEYcoBqSSbzZNXAgeGFG4Xxz1KPCfDoJL"
5e6n1fTia1HztzkHFQNTBSqNsykXR8AFhqqHsbJ8yQRw,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,108.74,12.7163,6.0921,2.565e-07,Sold,"Ve4jXrSFnc4i1rJn627hu65UkTfanZZSGDtLvQxPiyGrad39G2zLXbzRLZxhznQ1S5jBtNeCjQHAoFjt7HEwJBb, 3EgDrbwRTYoeqYKgaDPiWcasXSwTvyoJiFaiDkjCyYzHB1ivSmpM1GYccRVYx1Be1iGk4pwumZaPzjmFQCfTT8iS, 22L3fyFLM75GcZ29FMf4KMpbVzQEZoUVcpcdxr5HnAGs9u55MwVxciR46nPPryLBPzSoYZzP6q6sAbHM43uSfiB8","426xhTsjDdxWLU5p3yb42jubLsC8jkSe5i1CykYrEcjtybFdpp37LoEmdHsEbCyas9ZS1M6VUjSTd3SSLXbiLvu1, 5BmcosZHV8XdLEZPGNEthzjDECyxvANeMrm2j7eqDzm8emT4jZ4Nhs2HjSQ7r6KL2V1aSMAZ8r16fLMedGLM8Afu, 5kufrLsbFTvVmG3BnHUNfANeef41iJT3URgfNBMiHbA3JNga74mRcNYrve36y671PwxKc8NkKFpnPZhbyKqArdQ7, 5i945Y5kX4CbSTvprSrPomZNjXBzt7j63VhdFoYMZhCM9rYHa6DLBTAHmq6JiaazPHLLFDvkHtJEVDM1JytLzkoY"
4xxBGBnXqfCyUpsKRix1VaWm15uND2P83ForEzYDngbD,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,99.66,2.4978,6.006,2.677e-07,"Partially sold, holding 17287468.9118 tokens","4exyvL9KkwEAiJzkEbtDDYghFzFAeTyALGJAMKQMaXGKnFiHcn897kSJYReEAk9rNR31o6NArh6YdSqy4C1g9Yy5, 2jjVmHb879KdhRp5W1cogKt88Emm6ndye7EuP6PtFP6986hEtK8whnNTpeWoABeHZg5d3G8BnbMXsgFJaLsXiC8S",vccRHPC6KwbdQdqUc5hBZyJiWAGAG3qgpmhpPcXeBa7KbRdzozjTywFYVXgwEicv9MKHzwduJLfBNyB3VQoWWdA
5owZXjEe27wZTRevqRUETwia3EctJiaYtKhpqmPzWHuj,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,,0.0,4.8866,2.484e-07,Holding 19670758.3992 tokens,3fiyKXg5Lu2XLu51iZDHMX8MnECLCz2PFPfbSGgM2oYueevxHCEcZbXPeKnzEd14hEDEv2aPwA4dk8U9decdvMer,
ARTNaaTdDMpTcXaCmtvh1MoTJyaM6ix42p5GmEZigX1y,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,,0.0,5.2575,2.766e-07,Holding 19008309.5921 tokens,4bZWXqKckm9rBAY42G98xWHANdKcih9guWmW8Sue6ejTgMRPd7sA7TeHF2toXDA6nZsSsAorsoCnQj4R6voHyX82,
3kfgmLS7R9yEmTbez2m4mSeykJoxt6aECcz7AQexAT6F,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,22.3,3.0697,2.51,3.093e-07,Sold,"2WUSGiZxcVTWtzRoqFVeiWCPeRyfVptaq1Fmp7B35ogcAS662ZRwdXPJfJBDWLTNJX9cJ2ZTYeWy7bWxWKtJdMWN, 4YTag8CoQ34G3yEU3UTpFVFebSe7sPLfJPHrneT45ahZsmwAA51B1bdA2KPynEz2hnpeC3UeKbYtpFPnzNBxVYXN","3P2QyWvV4AqPUdPiQGfwo4P8YbVhM1ACxTzoM1MdCXjCdvAEZiEaypGLsk8ynYprSYjGskXDupBNFzqYNcSmx3GU, 5bsZds7QnRLyxmyo8Lu3JYAx2otxiUtDKgkVRaMsBwBvBcXY5gFeMoGyw2kRA29zNZCto8fadCFejVXX8JqC2nmb"
ADSiVsctnN2DuBoiN2rVh8D3YmcfUnSp5TRka8ZnBaz4,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,35.68,6.8343,5.037,3.09e-07,Sold,S1frTJgYsxD5RtufnSS5qwJ9yTVBQuKbud6yPTSRb9v6ittBy7iTr4wjnfYMfRyafM5CA3vpJBe9yJ58eMFM42Y,"2UU8ZohfRqJwD64Qhdu8zYze1V5RbkxHKTCsp4fTa7mcdGUc1AtTzp8YEXrJU7297e7ye15gMqYBvYsjsE8tXj89, 2atM4rTV241spAi5f41qJ8ThuXiNtKGqcYSw4ZkbwAX1Drg8HfnyA3LPTG6A7xf8grGd6GzVdQTdaFtizreChMnp, 42Cp6f8vMPXQz8DSWeAE9LznNBPFw42z9LSNcmcQXqAyPSgaEDkA3Xd4McgbsaPSiDiw1W546HHc1bigMCn9icnV, T9FMatx7hjUUqhGRFzwbdgHHdwPwVsqrrwb5cpcXZdcJwq2fPCuv1wpoJE6mJcHH9H6dKBZfsUggDXY1MCG3k4u"
8NVkytV1CtoNBXGFtwXwh4KQdbgVcA6hFmym1gMuRHru,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,21.26,3.7737,3.112,3.271e-07,Sold,"3uMkwhXUAo7VhAU7EonWCiQL3qTsSaN5q1r2cnMv52CCXkLGEhcbHfK3vcPUvn3e8MER1R3m9D6FxruP3XfeSCXs, 2sMTuror1YUNyaqDyPWDzbyLLtcifjz3RaFprvJ3tSsfC1joHW6424t6S6poEsP3nURSB5gQSyBwL58KBTP8YhkY",2yYnHPMr7xzVZKopdmK9yX6rziDZFVWFvEMcuZPxQHdsPyG3m4dVZNDYNdsJn6zw5smC1h8h8cnLpWPiJaAVnSnq
HbQ67j2qbcFNM2AnqhuSEsgEZ6Mv7DLrj8jEQydWoKqo,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,,0.0,4.082,3.188e-07,Holding 12803770.4702 tokens,"WD75G5czLPw6cdv6fGBnksszHBVSqW9RozmNii9YD3MhpxvijmGdkzBQkfdodjdYsByk3NYsLZCyrA18EeG4Jwd, 67LypkduedTc7sGaUBaEZPcAyBhS9MbUyN6Gbt9u7goyS68JTB5fqcnefmnWEtMfzQ5s42gTkatHPJU9R6m8rPA7",
8rYTzEQuKKPoYdMCHNkkUvz1toiedJ5SebYmjYBjHf51,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,,0.0,4.082,3.315e-07,Holding 12312522.5 tokens,"35y87WkcTShLMdztx8QeqkozKfw2HADK3Q64g1BkeRFtUkm1kkztz5STNZzcaAPvAPYXvvq9PjFUHn7sJm8rUn3W, 2uJMC7pbkZmicjpsTfxrijjPxhLSDeKJn2d67MYyteBoFgG1kep2GMB5yXss4cZcZb8ZZ1kRU4Vw7pNUYJu1RJ89",
Ec5RJtvmGQRcF2ViMWFe6ipPB8SY2mEUZF6rhjTL6nGF,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,,0.0,10.214,3.46e-07,Holding 29524392.0392 tokens,"4TQTZ2CA4ypuk5v6ffHQ73KP1WQ8D7BD22WztBf9vsmiaLiNCjeS3kmp9kJLrX6EHae8oGAJNwqNq4hyyfP8afuP, DiPoYExChWzeJoF2Cm6eChvs3D5FZpuEckKjFrJquqEAQ8dNDcZZpLp9zajbx8FiEFn8mMLfzCtjJ7SWrVvBGfv",
HQJQwZVotYFnYghcHQYbUhAo211Nx3k6YgFvTCuyQNUN,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,3.75,8.3273,8.0261,4.238e-07,Sold,"5KymPsqeSD4HhLaF7x8UPyGW5oxr3yNEFyRB3S3oH1ZH6UQS3HF9V9UAQPsv7ofjQSTZggAEguqTjA6qxq8unaFE, 5DCRnbJoXcaja36VFXvEiQ89ruzgVevvRrjPZBPrWLtHghnaDWmxUpmSuzTYaLQ9g7Tczw23ygTH4UtZPCccB3iM","5WFa4w6DDQsQcxEg7HjWazjqHabbjdq8zTKfG2LMMZz32AKLDkwjtbjnuMbPkQ3thPKsjV8vrMbhJK2pr4C2dQ9s, 4gJnMrsFdFuxaeqqY7VQ48PiuiFb3KJs6ZMYV3HbNaiKYPq8yki4coQV1s9wy64jx7mHb15QRtjJPT74FpynjTZ4"
7RCMLw96n4m25Gxx1E272pBtjhobPivq4bR4Jgd89Dj5,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,25.13,1.8796,1.5021,3.55e-07,Sold,4EXFg9z46JCgVAn5QWuKG2DrmtXgY7Y4c6RJnvCU337CrUD13GmKVgfzk11EKs2dYpnCh9LdvjxJQAi513TegD1r,"5a1gRo5nS2F1E1MQtWFbCGvPWYtkoFn7JR1dc86CW16LYYFGUauxhWAUdXihX5aRfDhQivTjss5nRYhgaQMXigef, 3cL4B7JyUuEfYMWh7CLQyngakTLzMyRbL4ZCPb2ZmKyQ3WC5zLbcoQpvjhuDoJqMdTfYcej9zTfgj89E61oZjqLe, 2jtKKMLmwWt4eT2WEYoEtEnpH5svJo2UvEAoon1kGyZT2KoXwPw6jpiC82eHzkQfMMV9N7mEPxUwVxwfUXznQmkS"
34Kq3jEpUxjr41CCE9ot6nSgdANgvqA44hLpYwuPHTB6,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,39.28,10.6743,7.6642,3.521e-07,Sold,"3qezav1cqRBYL7ivyCkhmXmikHX3TdwgRWwL6FfVTVRdtcs74TM295YaZW2wMHfr8ELvq8FRbAjEKeZr57bXdsMs, 52a5eayqTm49ycVP47Qnnmj484puq7v2G3rWM61Wz6tf43AfaXdpoAo34h5Tafh8bHxp8LguzTuExV9UReQFkMP6","2NchRhMTWZ4Tdsnx7Ap4HpL18Q5pFnbnPdkNwZJnsppBXvJkpzfXtRW2oy5RjwEx2T6hjr1nXdqnSvPg6J9iGpbN, 5cLHjHAsiUVTTSVS3xq3fBpdm6gCqhMYZHYBxAkj79kUEB9N6jxdmt4NrMohd2gcSPUWdz98yFX4YD6GAxjdqiP8, 5iD57eu4RQWaKCc23DY8wzVK3VwYSjF6gHfMZdPWnGhC38oQXHBsRzKfL1s74kNU5aTk14N9J3k7Euy92REybwzL, 3dFdUfL77STjHLSwYPRVkwJhofezLHLnQVw1TEBmrDJgXsrno1qyfz3LjqwvZKYrigi2WERHg5qYzAQCW5Fr4aew, 5AyLmRuzZ5iSEmqgyiMPdhX2AbFeoPbAdMVitVjEUCFYumnwAtyXikbNhC1qHbdTxyVGLAKeNkuadK89q7vNJST7, 2C89BFEwYsSfAsLhtDDhvsXduEFVtpsW38GWmYYNMJNP3biL1DEbLCHe82TcaxA51pxQH8MH2r85RhmZLiEr8nje, 4n3zRoWFrPZQEh5EDVyfeHmtMsTB3zimtHktUiAtm545WQ8E9vNvwDK6hc2f51jUjiYLYD6XNnhqzrSibEdjtcjy, 3abe4wd9hyRB4Kj8y3i8uCUvUvqxkXj2ZHpQTGGDT5xXMx3Nr8kbwhAvAdYy3YQeR6u1z1fL8ByA5p68r4yPar2V, 4WHiWNxx5255SbxF95XipsAUhzT7ArGQEaCc4hcJRLWDeWWifH5gv1nAoMohaArunzihR96pDqm8ajxvgs5wVUTW"
9X4Q4FM62mCUMhawpJ7CasK83EbuxB2K67T63GBcHnVS,8Q8KPBL21FVatn2C1EaxAQSorAkHW2W2jDUXapVPZmhm,19.24,2.3895,2.004,3.744e-07,Sold,2ixTEBWR1krpFjWS9Yx9fxB4Qbkd2grJHD6t5xmvwcopfPh77ToXypZy2sLibnZpTFYezki7ZoAXZ6c59R6nZQSs,"65KfVedgq378dkfVTtK3W971Ja8ryYi18Lo1zsv5zgZRCPgGczkUKDmyZEMuKmZc9qCF4n3pzPJSxihN9KhjhXwm, 2dRxprAibf3MNATE9uUmhGk42DqccoansbjRDgy4pFRjdvBGL3vZZsz2pD9fUGksjjzUo1tzX41GbTbVRmSnfESo"
9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,140.35,8.9218,3.712,9.54e-08,Sold,49ZpYA1o9rn1b1XBYFQg6ia727LvLv1g2jZUn5Ajfb1X3bctHRkX2Dk11uvmwuuM1bLXSG9iLL8dw2TDbszYvcu4,"5zBbgJH4tJSzpBmgmQ3zNdmJ2Gd6KGbghq5sPbpHtphYbH2ZmSHmKxksdi5kfQfzrSESRKrAdWMpQzysKAtWHqpn, i4e9JSbXZozX3WD1TaXdW4aMXYXnFq7xrnjqapc15x3e8TE4z2tCc33HX2x94CvFhN6pWJj2VGGDoN6Ta5QoYi8"
3Z19SwGej4xwKh9eiHyx3eVWHjBDEgGHeqrKtmhNcxsv,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,8.83,7.5975,6.9813,1.54e-07,Sold,"2EJYDQ2rFWH2CQSYFQPvPsRSQMHzKxXD3SHD8agBEL7Pb1HiYduDmAWUpBS46CrCT8VK6XKU2vSa8cnnziVAdteJ, 28jKz6AhiepWBbiyYHKNMbWSk8QUyQceoy8zKeouecN5gKJJNvEk5njDcJdUb3vtjgC1RqMG9UXegGHMHJzCiP5D","4kW46Kn2ygrSSeeoUz99LPmhfq4YzkLVig2f9xTzySCgFNoUSbQrMaezoCbvhjKtSmRNeqc3SG4UL8N5ZT334jN8, 45aFK6jX8tuH5NoRS3UgBLLGUJ2PnLAiMuacZBkqdwk6k7XvVLF4Rf4wgQaVSZRAKjWEXNMkWhcUPEVRazPeAfwx, 4TNioLjF6e6iZWdsXzKCkomBBNhPxePHZLZhWPLLSSdKbiNdRkBhumekWYvhSnTuY2gdyoLv3HAGMAXhpQDfXqW, 5WnqsGzY7TCyt88QhSTc2nPKPKqoEUmWoqhZviP2kUKkumUbD19w7awFivmpxXDSyWbdExHA4rXTPx4RQzdk3juS"
BYDRDSwcreaphCKnk2sfGXgk1MgE5oZbWiKgKVGSC9zH,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,152.22,4.0792,1.6173,1.148e-07,Sold,37WU79oMzXg9m6tPzWK3EMaSdLJxswZvcDMh9mSE9TqhxcnPqPUiP5ZiSRmedLgqesYMqBTaux272r4yQseHBxW6,"43NJ3hiwmHy2LqY95u63yLmJoWKr4M6zCrZHPsxjzqzxdKBWRjprYEtkGV1VBZmRmF6Ediz91obMZXXNgphDq17i, 2RLASXwKboCAeqyL34S33R4wEjNFH68F5XecYQwZEQxgMm2xqnzkftFwA7V6pxn2LkrerNxiJEHttMxE1oJGdJXd"
6x13RjmWK7RYAmQbQTRxw1H3PpNT4FDkZy6nBxpLXk3j,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,136.72,7.1111,3.004,1.224e-07,Sold,45ucobrbdwtVUbbH3QkcqXiRwMU95QMpGM5igNcGYXjCqeEN6oExEeUYMwNDGfNUCZQto4Zct7oeXngFbJNSDatD,"4gAAkgnQnnB845N2gZUqGCPdNjeKSP7E4vY1F5HpM8PSaHuTLqtFbZ2Ur3YtttFimykUHSScEAxZQVcGAfgWuAu, hy9go6W47gR8r8gr9oezJQCxz7vsyTuCkzQrfPEBMMT4xLaZfWnipAvHhfB3suc9qvSKNgyU62bSdvgNFL4MdHp, MV9VQrfvp8EkfZDckN6UxRVbG5EwYyKtHLX1Xf8iRvT3nagFm7miDRS29cXzXEoxEJLwMFiPSPCSxwbcMNGd2ax"
8g6ABtMuBdx2mm2UFixft2WNcLhYuYGKrrgnFEwi7Rxh,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,27.02,1.9244,1.515,1.332e-07,Sold,5K5cWTm6GRDLfdcJaQJund1LeXPsQcPL65rf6JKokbo8EwswCYGJqkjzG4E8vd8KMVvFHpY3MQ6vYG35tYQgqKgR,"3pZctcrvB7LAKDd3uBQxxk4ysU2Bg7ncg3hNCUWqMZUF3AKogNG7W6sUVjBNrzc3RhqwiWTfcfHEMcpmpHt9LJpm, 4skxMsT2iEGX3KfWME8ASPgkFVDB258GwdiimrUJRyPNd2Fqc1tpNMBggAv2aJ1vDyQzLDgz7XqaaijwJq1M5FCo"
GpoA8UkkGcAtKb93KSEKxhJo3bughr1fi44HaW1mSghq,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,31.02,3.9439,3.01,1.755e-07,Sold,"8EQPUK8tbNJoiywffkkAGDtkSGWvQaKdBoc5R5vcpJnd2F7dWDA1qnauaNUD2kTK1uZBK1RhqtjUTfbGEMytXPY, 4kA8CbrZt7EvzU28vzNrLbFHFnHKk4BDxMg6Bnopmsdk4kAKBndRp3zHz5WP7yG649UgWgbTWWDi3Z7n1rrUo6jM","5sTjGyespiE1qyQLvgygzeVFP3thwsN8xTxKENSDoeypinvTsEgMbjjUTJxfwVudms7xEpN1CwH3nPm444pU9dBb, 38ZVmvDqLTm1DZBpzjQjLRjgE1kX3djuxbFXyPs5c4uD7aZz199RGf6LYH1TdayN4JQUybXDzkxSH5eAgdFrUtBK, 2D3TcocbL3kfBAYQaXEJNKthWKRSUqmA9hFjxVtKWLmMWt2yyYLkfsR9Rx4i9bwDDD7jrjBVZ8bCyQFYMC9bLNdU, 2LJiw5WLoizFRdgG6SuxCLnTDmTGfLBPhLqDDLa6N2SdgdGmf9j1LEx3zMbSGHYg956e4ADA5urMohP7RCwQjSm8"
AUqmxUYP9pmU4JwMhQiDKc2TNUCzxE5SGoikqFuKCLQT,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,8.11,4.3823,8.1103,2.443e-07,"Partially sold, holding 13030527.6917 tokens","3HmeT1Fyb4F1oADZ8RxZZC3JnN6o6SbtGNNQkZjv7x2pxFTwX6Q6Dq3BDr4qnBoHXd3HuMEVKCqJJiSG2h7c8zsh, 4MzRL3H1w6c53vTkRFKi9MzZak9sWRudTuCcz44BboorEXUVcFxWCgpMcMNtK8FdqrNgCAFQKvpVTrudTozXgtN8, 3Aoe3vyTd7mfoyMUEQH7i5Gn9iJ1uGtcuSKiowb6Gsg2ZVXtQJA5DqmcsbRx5m26fP2xiR3HpaF8Lhnjn8rFwM1G, faymWUS3qYTMdzy4DA5SFo8tAqqZFHztV9YfVbN9dRqGQiV5P4i9mUWV5XAfxsqU7Vo8ravfCmaVcaHUzFLuh85, 5WagDuszdnXPte5ivJZ5GThw6pmPJgcc5D22UHMvndHJn9M5yzhBd2DAgtvT7UHxugXJDSzChc1MAFPuGTmdRHi6","3A8wMmciVA5RP7Yi9zQKk84t8Cph8ojTT8Wu9F8BTvGv4uYj5K3p2eKJJcA1km3ueAAsPidHqyXJHFszwVAZhnNF, 2f16zbxKaEtb2jQbEtc7Fvup91mYExkimw6LDngDLjdBLmcZEPtfXTaSJjmn1FepJRy3M2uRN6eW7ck6VrgdGH7u"
ECze1YGk4Y7JtGjFL2f7QiHcgccgMfTAuyMGZ8RzEjr8,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,46.11,2.934,2.008,1.439e-07,Sold,33RaGxCmB1dh8Zq35VBdimRuMy3MKzm1u146p4UERhRpuWMYPLJK9YDvYBAsF3Haox9wEok3bpNqPYZHsbXCwLE3,2JZFBt2E9dQPrh7a44cmZ8MSG2tg5EZMkQqamSJU2sCDJrMnc47SvDFd876LYgo8qLizeJKmKbLsNZxcfWQWKtMR
CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o,2KdMNf6tEQ9MWjvDFk9jKtcuTjKoipibCTqB9vtBpump,42.21,15.1941,10.684,1.99e-07,Sold,"3ywiL6gbwbjh4UjvihyAu87AbMiQvj5xYaZeeq6DoybtHPPhPzSooAGE65enNc82rBoscbLkphwjMcqKhi6GfK6T, 5Gbr37vBFp67qnsSCnKJNyoejnNr4n4jR4nN1Gm3FDCLqT3hg8tpbLsqoe6LLRHcb3xNVdusGyM3tFUWFWWRsUxP, 3a7vW8oMfKPfCa3cRkoUGaJ8Mv8sEwQUiVnhknGbnSR3vvx3HLyC8XjBdrMiYZLHfJKYhw6VeYE4jBcvDchAKTAy, 47PgTMvB5e6dwmWJocXYWdd89bg6dhQpoodf4KeDdPmFAgqotYUAxrLVfe6Wefgp8VodzmKnop7bfeAPwTRD6Nqi","3nh2MPLttdS3ZWSesmtPDFFv6fnpVxYUeBmR1grmxptX2h4hSWQb6DAYXrv83Rk5qsWbxbbQTeUUkr93Ras5SKkP, 3U8KKNU2tySjC6MZiC47zmGZtuyfbQq7w1iFFSgu13DN5VgcMzH1SE3HJB4aQZ3GiMVUX7fNBKWqeVQKxJM17zyg, 4qiZGqgCzGEoysSXtkbhVrk42H7X7vEGoC1skXoe9PpShJg26JiG8ssgBMarushgGzeEXKgqCizMY2BtkcdmYiqA"
